5.384610e-08  1.150828e-02
5.423072e-08  6.660535e-03
5.461533e-08  -2.317515e-03
5.499995e-08  -6.070026e-03
5.538456e-08  -4.937168e-03
5.576918e-08  -4.141545e-03
5.615379e-08  -5.278877e-03
5.653840e-08  -9.417371e-03
5.692302e-08  -1.034711e-02
5.730764e-08  -5.834389e-03
5.769225e-08  8.632453e-04
5.807687e-08  5.833715e-03
5.846148e-08  7.624178e-03
5.884610e-08  6.156910e-03
5.923071e-08  2.398084e-03
5.961533e-08  -1.232505e-03
5.999994e-08  -2.400537e-03
6.038456e-08  -2.952562e-03
6.076917e-08  -4.109118e-03
6.115379e-08  -4.646377e-03
6.153840e-08  -4.282865e-03
6.192302e-08  -3.035642e-03
6.230763e-08  -1.369284e-03
6.269225e-08  -1.939440e-04
6.307686e-08  1.061723e-03
6.346148e-08  2.323900e-03
6.384609e-08  2.907278e-03
6.423071e-08  2.767492e-03
6.461532e-08  6.861036e-04
6.499994e-08  -1.025520e-03
6.538455e-08  -1.889565e-03
6.576917e-08  -2.606806e-03
6.615378e-08  -2.707815e-03
6.653840e-08  -1.991571e-03
6.692301e-08  -1.220653e-03
6.730762e-08  -6.056374e-04
6.769224e-08  2.332388e-04
6.807685e-08  7.700000e-04
6.846147e-08  1.101003e-03
6.884608e-08  1.146745e-03
6.923070e-08  9.997760e-04
6.961532e-08  5.642140e-04
6.999993e-08  1.369309e-04
7.038455e-08  -3.206024e-04
7.076916e-08  -6.020474e-04
7.115378e-08  -8.213400e-04
7.153839e-08  -9.985443e-04
7.192301e-08  -1.010841e-03
7.230762e-08  -7.749665e-04
7.269224e-08  -4.160905e-04
7.307685e-08  1.314032e-04
7.346147e-08  5.320326e-04
7.384608e-08  7.174203e-04
7.423070e-08  7.007662e-04
7.461531e-08  5.342026e-04
7.499993e-08  3.237179e-04
7.538454e-08  6.250536e-05
7.576916e-08  -1.833157e-04
7.615377e-08  -3.731474e-04
7.653839e-08  -4.936024e-04
7.692300e-08  -4.635238e-04
7.730761e-08  -2.759361e-04
7.769223e-08  -1.914236e-05
7.807684e-08  1.981637e-04
7.846146e-08  3.223266e-04
7.884608e-08  3.941520e-04
7.923069e-08  4.166526e-04
7.961531e-08  3.765213e-04
7.999992e-08  2.666061e-04
8.038454e-08  1.418832e-04
8.076915e-08  4.731101e-05
8.115377e-08  -1.689859e-05
8.153838e-08  -5.904185e-05
8.192300e-08  -6.250264e-05
8.230761e-08  -1.115726e-05
8.269223e-08  4.623368e-05
8.307684e-08  1.050059e-04
8.346146e-08  1.811891e-04
8.384607e-08  2.257382e-04
8.423069e-08  2.319364e-04
8.461530e-08  2.162457e-04
8.499992e-08  1.966124e-04
8.538453e-08  1.693170e-04
8.576915e-08  1.311159e-04
8.615376e-08  8.597575e-05
8.653838e-08  5.089306e-05
8.692299e-08  4.973277e-05
8.730760e-08  6.261549e-05
8.769222e-08  7.386554e-05
8.807683e-08  8.516985e-05
8.846145e-08  1.030809e-04
8.884607e-08  1.181767e-04
8.923068e-08  1.187603e-04
8.961530e-08  1.217836e-04
8.999991e-08  1.226934e-04
9.038453e-08  1.178459e-04
9.076914e-08  1.056399e-04
9.115376e-08  9.349532e-05
9.153837e-08  8.800180e-05
9.192299e-08  8.313422e-05
9.230760e-08  8.214273e-05
9.269222e-08  8.280272e-05
9.307683e-08  8.858622e-05
9.346145e-08  9.244635e-05
9.384606e-08  9.742697e-05
9.423068e-08  9.866327e-05
9.461529e-08  9.904832e-05
9.499991e-08  9.957232e-05
9.538452e-08  9.728876e-05
9.576914e-08  9.442867e-05
9.615375e-08  9.338959e-05
9.653837e-08  9.324076e-05
9.692298e-08  9.269832e-05
9.730760e-08  9.091933e-05
9.769221e-08  8.825317e-05
9.807682e-08  8.608845e-05
9.846144e-08  8.262419e-05
9.884606e-08  7.899136e-05
9.923067e-08  7.575091e-05
9.961529e-08  7.263543e-05
